"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","185,052,823"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","68.64"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","86.32"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio","inst","46.54"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","91.72"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__thread_inst_executed_per_inst_executed.ratio","","23.25"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","386,779,904"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector","4.53"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","128,497,373"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sector_hit_rate.pct","%","77.79"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","582,651,890"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","91.05"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","86.41"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio","inst","23.89"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","78.60"
"6","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__thread_inst_executed_per_inst_executed.ratio","","12.02"
